Apartment Name,City,Days since Post,Price,M² of Construction(Area),Price/M²,No of Bedrooms,Property Url
 Venta de apartamento con linea blanca en Aqua II- Costa del Este,Costa Del Este,Old Post(Over 90days),"B/.945,000.00",350,"B/.2,700.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-con-linea-blanca-en-aqua-ii-costa-del-este/16904946?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de espectacular apartamento -The Regent- COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.292,000.00",95,"B/.3,073.68",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-espectacular-apartamento-the-regent-costa-del-este/16904948?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA DE APARTAMENTO - THE REGENT COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.323,500.00",95,"B/.3,405.26",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamento-the-regent-costa-del-este/16905000?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de lujoso apartamento en THE REGENT- COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.674,000.00",202,"B/.3,336.63",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-lujoso-apartamento-en-the-regent-costa-del-este/16905001?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SE VENDE APTO EN COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.275,000.00",100,"B/.2,750.00",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apto-en-costa-del-este/16906068?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" VENDO APTO PH OCEAN ONE, COSTA DEL ESTE",Costa Del Este,Old Post(Over 90days),"B/.620,000.00",330,"B/.1,878.78",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apto-ph-ocean-one-costa-del-este/16910099?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" VENDO MIRADOR, COSTA DEL ESTE",Costa Del Este,Old Post(Over 90days),"B/.500,000.00",200,"B/.2,500.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-mirador-costa-del-este/16911181?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Vendo / Lumiere / Costa del Este,Costa Del Este,Old Post(Over 90days),"B/.285,000.00",114,"B/.2,500.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-lumiere-costa-del-este/16911325?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Espaectacular apartamento en Costa del Este, country club",Costa Del Este,Old Post(Over 90days),"B/.425,000.00",205,"B/.2,073.17",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/espaectacular-apartamento-en-costa-del-este-country-club/16915232?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 venta Costa del Este DCR,Costa Del Este,Old Post(Over 90days),"B/.355,000.00",200,"B/.1,775.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-costa-del-este-dcr/16921787?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Costa del Este: Costa Real GTA,Costa Del Este,Old Post(Over 90days),"B/.525,000.00",227.8,"B/.2,304.65",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/costa-del-este-costa-real-gta/16924225?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Venta Costa del Este PP20-11904,Costa Del Este,Old Post(Over 90days),"B/.441,090.00",168,"B/.2,625.53",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-costa-del-este-pp20-11904/16926612?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Se vende, Marea 2, Costa del este / Elegante",Costa Del Este,Old Post(Over 90days),"B/.2,200,000.00",707,"B/.3,111.73",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-marea-2-costa-del-este-elegante/16927824?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENDO APARTAMENTO EN PARQUE DEL MAR TORRE II . NEGOCIABLE.,Costa Del Este,Old Post(Over 90days),"B/.410,000.00",202,"B/.2,029.70",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-apartamento-en-parque-del-mar-torre-ii-negociable/16929177?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta Costa del Este Parque del Mar 1,Costa Del Este,Old Post(Over 90days),"B/.350,000.00",200,"B/.1,750.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-costa-del-este-parque-del-mar-1/16933528?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 ACQUA I - COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.750,000.00",280,"B/.2,678.57",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/acqua-i-costa-del-este/16748842?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA Santa Maria DCR,Costa Del Este,Old Post(Over 90days),"B/.499,000.00",232,"B/.2,150.86",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-santa-maria-dcr/16751125?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta Ph Ten Tower Costa del Este 420mt2 REMATE-JG ,Costa Del Este,Old Post(Over 90days),"B/.775,000.00",420,"B/.1,845.23",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-ph-ten-tower-costa-del-este-420mt2-remate-jg/16751267?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA Castellamare DCR,Costa Del Este,Old Post(Over 90days),"B/.300,000.00",136.5,"B/.2,197.80",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-castellamare-dcr/16751324?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Vendo ELEVATIOn 186m2 piso muy alto $350,000",Costa Del Este,Old Post(Over 90days),"B/.350,000.00",186,"B/.1,881.72",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/vendo-elevation-186m2-piso-muy-alto-350-000/16752678?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se vende ph Panamá bay costa del este,Costa Del Este,Old Post(Over 90days),"B/.675,000.00",339,"B/.1,991.15",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-ph-panama-bay-costa-del-este/16756247?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SE VENDE APARTAMENTO EN COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.440,000.00",217,"B/.2,027.64",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-costa-del-este/16758616?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Costa del Este PH Ocean Two BP,Costa Del Este,Old Post(Over 90days),"B/.775,000.00",320,"B/.2,421.87",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-costa-del-este-ph-ocean-two-bp/16760169?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta Apt. en Costa del Este Frente al mar PH Pearl at the Sea Bp,Costa Del Este,Old Post(Over 90days),"B/.820,000.00",291,"B/.2,817.86",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-apt-en-costa-del-este-frente-al-mar-ph-pearl-at-the-sea-bp/16760310?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Costa del este,Vendo bello Apto$850mil,vista al mar,300m2,3recamaras,3,5baños,3est,balcon,",Costa Del Este,Old Post(Over 90days),"B/.850,000.00",300,"B/.2,833.33",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/costa-del-este-vendo-bello-apto-850mil-vista-al-mar-300m2-3recamaras-3-5banos-3est-balcon/16760899?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SE VENDE PENTHOUSE EN COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.385,000.00",220,"B/.1,750.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-penthouse-en-costa-del-este/16380267?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamento en Venta Costa del Este PP20-10196,Costa Del Este,Old Post(Over 90days),"B/.325,000.00",121,"B/.2,685.95",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamento-en-venta-costa-del-este-pp20-10196/16766839?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" Se Vende apartamento en Costa del Este, PH Paramount",Costa Del Este,Old Post(Over 90days),"B/.750,000.00",323,"B/.2,321.98",4,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-costa-del-este-ph-paramount/16766890?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SE VENDE APARTAMENTO COUNTRY CLUB COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.385,000.00",205,"B/.1,878.04",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-country-club-costa-del-este/16768188?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" SE VENDE APARTAMENTO EN PH ELEVATION, COSTA DEL ESTE.",Costa Del Este,Old Post(Over 90days),"B/.275,000.00",140,"B/.1,964.28",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-en-ph-elevation-costa-del-este/16778136?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 SE VENDE VILLAS DE COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.115,000.00",75,"B/.1,533.33",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-villas-de-costa-del-este/16782909?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Apartamentos con Terraza cerca de Costa del Este! (A Estrenar!!),Costa Del Este,Old Post(Over 90days),"B/.660,000.00",228,"B/.2,894.73",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/apartamentos-con-terraza-cerca-de-costa-del-este-a-estrenar/16783077?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 ESPECTACULAR APTO EN COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.265,000.00",125,"B/.2,120.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/espectacular-apto-en-costa-del-este/16787061?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
" P.H. ZEUS, COSTA DEL ESTE - VENTA FRENTE AL MAR",Costa Del Este,Old Post(Over 90days),"B/.750,000.00",352,"B/.2,130.68",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/p-h-zeus-costa-del-este-venta-frente-al-mar/16787494?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 VENTA PH EAST COAST TOWER COSTA DEL ESTE,Costa Del Este,Old Post(Over 90days),"B/.342,000.00",161.63,"B/.2,115.94",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-ph-east-coast-tower-costa-del-este/16788886?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 PH Sevilla - Costa del Este - Apartamento en Venta con Cuarto de Deposito,Costa Del Este,Old Post(Over 90days),"B/.265,000.00",155,"B/.1,709.67",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/ph-sevilla-costa-del-este-apartamento-en-venta-con-cuarto-de-deposito/16796713?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 1-00279 Apartamento en PH Sevilla,Costa Del Este,Old Post(Over 90days),"B/.195,000.00",120,"B/.1,625.00",2,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/1-00279-apartamento-en-ph-sevilla/16798033?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de Apartamentos en Costa del Este Proyecto Matisse,Costa Del Este,Old Post(Over 90days),"B/.943,600.00",337,"B/.2,800.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamentos-en-costa-del-este-proyecto-matisse/16805022?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de apartamentos en Costa del Este Generation Tower,Costa Del Este,Old Post(Over 90days),"B/.180,200.00",53,"B/.3,400.00",1,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-apartamentos-en-costa-del-este-generation-tower/16805103?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se vende apartamento Costa del Este 20-5493,Costa Del Este,Old Post(Over 90days),"B/.540,000.00",200,"B/.2,700.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-costa-del-este-20-5493/16811337?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Se vende apartamento Costa del Este 20-2270,Costa Del Este,Old Post(Over 90days),"B/.440,000.00",200,"B/.2,200.00",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/se-vende-apartamento-costa-del-este-20-2270/16811428?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
 Venta de exclusivo apartamento Costa del Este 20-5638,Costa Del Este,Old Post(Over 90days),"B/.730,000.00",324,"B/.2,253.08",3,https://www.encuentra24.com/panama-es/bienes-raices-venta-de-propiedades-apartamentos/venta-de-exclusivo-apartamento-costa-del-este-20-5638/16811235?q=number.50|keyword.costa del este&regionslug=prov-panama-ciudad-de-panama-costa-del-este&list=categoryregion&catslug=bienes-raices-venta-de-propiedades-apartamentos
